date,gender,age,address,famsize,Pstatus,M_Edu,F_Edu,M_Job,F_Job,relationship,smoker,tuition_fee,time_friends,ssc_result,hsc_result
29/04/2018,M,18.0,Urban,GT3,Together,1,2,Services,Business,No,No,85615.0,3,4.47,3.63
29/04/2018,M,19.0,Rural,GT3,Together,4,3,Teacher,Teacher,No,No,45881.0,2,4.5,4.08
29/04/2018,M,19.0,Urban,GT3,Together,2,2,Services,Services,No,No,76847.0,5,3.79,3.17
29/04/2018,M,17.0,Rural,GT3,Apart,4,4,Services,Business,Yes,No,84367.0,4,3.93,3.18
29/04/2018,M,19.0,Urban,GT3,Together,0,2,Other,Services,Yes,No,87110.0,2,2.92,2.22
29/04/2018,M,19.0,Urban,GT3,Together,3,0,Teacher,Health,No,No,117336.0,3,3.7,3.25
29/04/2018,F,19.0,Rural,GT3,Together,4,2,Health,Business,No,No,61314.0,1,3.98,3.62
29/04/2018,M,19.0,Urban,LE3,Together,4,1,Services,Teacher,No,No,115118.0,3,3.98,3.47
29/04/2018,F,18.0,Urban,GT3,Apart,0,4,Services,Services,No,No,104931.0,3,3.31,2.63
29/04/2018,F,17.0,Urban,LE3,Together,1,1,At_home,Health,Yes,No,113924.0,4,3.09,2.4
29/04/2018,F,17.0,Urban,GT3,Together,2,2,Teacher,Health,No,No,97966.0,2,4.48,3.81
29/04/2018,M,18.0,Urban,GT3,Together,0,1,Health,Business,Yes,No,109023.0,4,4.38,3.32
29/04/2018,M,19.0,Urban,GT3,Apart,0,4,Other,Business,No,No,76320.0,2,3.65,3.19
29/04/2018,M,18.0,Rural,GT3,Together,1,2,Health,Farmer,No,No,32216.0,4,4.47,3.68
29/04/2018,M,19.0,Urban,GT3,Together,2,4,Other,Farmer,No,No,100564.0,5,4.41,3.51
29/04/2018,F,18.0,Rural,GT3,Together,2,0,Health,Business,No,No,73469.0,1,2.71,2.44
29/04/2018,M,17.0,Urban,GT3,Together,0,1,Health,Farmer,No,No,89401.0,1,3.73,3.28
29/04/2018,M,17.0,Rural,GT3,Together,1,1,Teacher,Teacher,No,Yes,41780.0,1,4.67,4.17
29/04/2018,F,17.0,Rural,GT3,Together,2,4,At_home,Teacher,No,No,45694.0,5,2.77,2.37
29/04/2018,F,19.0,Urban,LE3,Together,2,4,,Farmer,No,No,79809.0,5,2.86,2.48
29/04/2018,F,19.0,Rural,GT3,Together,0,0,Services,Business,No,No,41562.0,1,4.21,3.29
29/04/2018,M,18.0,Rural,GT3,Apart,1,0,Services,Teacher,No,No,62441.0,1,4.64,4.11
29/04/2018,M,18.0,Rural,LE3,Together,4,3,Services,Health,No,No,85539.0,2,3.62,2.98
29/04/2018,M,17.0,Rural,GT3,Together,4,1,At_home,Business,No,Yes,46929.0,2,3.49,3.12
29/04/2018,M,19.0,Urban,LE3,Together,4,1,Health,Services,No,No,114617.0,3,2.7,2.37
29/04/2018,M,18.0,Rural,GT3,Apart,3,0,Other,Services,No,No,54244.0,4,3.61,2.87
29/04/2018,M,19.0,Rural,GT3,Together,1,0,Other,Business,No,No,62879.0,2,2.84,2.32
29/04/2018,M,19.0,Rural,LE3,Together,2,1,Teacher,Farmer,No,No,79179.0,2,3.57,2.99
29/04/2018,M,17.0,,GT3,Together,2,0,At_home,Teacher,No,No,86116.0,2,4.65,3.92
29/04/2018,M,17.0,Rural,LE3,Together,2,2,Health,Teacher,No,No,57418.0,2,2.96,2.71
29/04/2018,F,19.0,Rural,GT3,Together,1,4,Services,Business,No,No,45707.0,5,3.64,3.02
29/04/2018,F,19.0,Urban,GT3,Together,2,2,At_home,Health,No,No,92765.0,3,4.36,3.67
29/04/2018,F,19.0,Urban,LE3,Together,2,3,At_home,Farmer,Yes,No,110895.0,2,3.3,2.72
29/04/2018,M,19.0,Urban,GT3,Together,0,0,Health,Health,Yes,No,78100.0,4,4.07,3.15
29/04/2018,M,17.0,Rural,LE3,Together,3,3,Teacher,Business,No,No,63867.0,2,4.33,3.61
29/04/2018,M,18.0,Rural,GT3,Together,0,2,Teacher,Business,No,No,68971.0,5,3.85,2.95
29/04/2018,F,17.0,Rural,GT3,Together,1,3,Teacher,Health,No,No,31208.0,1,3.86,3.41
29/04/2018,F,18.0,Rural,GT3,Together,0,1,Services,Services,No,Yes,69085.0,1,3.09,2.74
29/04/2018,M,19.0,Rural,LE3,Together,1,4,Services,Business,No,No,30036.0,3,3.54,2.74
29/04/2018,F,18.0,Urban,GT3,Together,0,1,Health,Farmer,Yes,No,83212.0,1,3.91,3.27
29/04/2018,M,17.0,Rural,GT3,Together,4,2,Teacher,Health,No,No,56252.0,2,2.56,2.21
29/04/2018,M,17.0,Rural,LE3,Together,2,4,Health,Services,No,No,54725.0,5,2.34,2.0
29/04/2018,F,19.0,Rural,LE3,Together,2,2,Teacher,Health,No,No,,3,3.7,3.13
29/04/2018,F,17.0,Rural,GT3,Together,1,2,At_home,Services,No,No,54059.0,2,4.05,3.31
29/04/2018,F,19.0,Rural,GT3,Together,2,4,Other,Services,No,No,40347.0,1,3.86,3.31
29/04/2018,F,17.0,Rural,GT3,Together,3,2,Other,Farmer,Yes,No,72171.0,4,2.75,2.17
29/04/2018,M,17.0,Rural,GT3,Together,2,0,Teacher,Business,Yes,No,63517.0,2,4.52,4.13
29/04/2018,F,19.0,,GT3,Apart,3,4,Health,Services,No,No,64274.0,4,3.87,3.22
29/04/2018,M,18.0,Rural,GT3,Together,4,1,Services,Business,No,No,78577.0,4,4.43,3.61
29/04/2018,F,17.0,Urban,GT3,Together,3,4,Teacher,Farmer,No,No,107648.0,3,3.38,2.83
29/04/2018,M,18.0,Urban,LE3,Together,2,1,Teacher,Business,No,No,79118.0,5,3.97,3.17
29/04/2018,F,17.0,Urban,LE3,Apart,1,3,Services,Teacher,No,No,87910.0,1,4.14,3.5
29/04/2018,M,17.0,Rural,GT3,Together,2,2,Teacher,Services,Yes,No,48083.0,1,4.45,3.62
29/04/2018,F,17.0,Urban,GT3,Together,2,4,At_home,Farmer,Yes,No,88187.0,2,4.4,3.74
29/04/2018,M,17.0,Urban,GT3,Together,3,2,Services,Health,No,No,80424.0,1,3.28,2.75
29/04/2018,F,18.0,Urban,GT3,Together,3,0,At_home,Farmer,No,No,106641.0,3,3.72,3.3
29/04/2018,M,18.0,,LE3,Together,3,3,Other,Services,No,No,114750.0,1,3.46,2.98
29/04/2018,M,17.0,Rural,GT3,Together,3,1,Services,Farmer,Yes,No,55918.0,2,3.89,3.33
29/04/2018,M,17.0,Urban,GT3,Together,0,3,Services,Health,Yes,No,88154.0,1,2.87,2.59
29/04/2018,M,18.0,Rural,GT3,Together,0,4,Health,Teacher,No,No,36992.0,5,2.77,2.36
29/04/2018,F,19.0,Rural,GT3,Together,1,2,Health,Services,No,No,64001.0,4,5.0,4.51
29/04/2018,M,19.0,Rural,GT3,Together,4,3,Services,Services,No,No,87757.0,4,5.0,4.64
29/04/2018,F,18.0,Urban,GT3,Together,3,1,Other,Farmer,No,No,94546.0,4,4.56,4.07
29/04/2018,M,17.0,Rural,GT3,Together,2,2,Teacher,Business,No,No,76524.0,5,4.11,3.49
29/04/2018,M,17.0,Rural,GT3,Together,3,2,Health,Business,No,No,43019.0,3,4.3,3.64
29/04/2018,F,19.0,Rural,LE3,Together,3,3,Other,Health,No,No,41304.0,2,4.31,3.89
29/04/2018,F,19.0,Rural,LE3,Together,4,0,Other,Teacher,No,No,61832.0,5,4.88,4.39
29/04/2018,M,18.0,Urban,GT3,Together,3,3,Health,Teacher,No,No,102791.0,2,3.48,3.14
29/04/2018,F,19.0,Urban,GT3,Together,2,0,Teacher,Farmer,No,No,85022.0,3,3.31,2.68
29/04/2018,F,18.0,Urban,GT3,Together,2,3,Health,Farmer,No,No,85350.0,5,3.79,3.18
29/04/2018,M,19.0,Rural,GT3,Apart,1,0,Other,Business,No,No,41818.0,1,4.19,3.5
29/04/2018,F,19.0,Urban,GT3,Together,2,4,At_home,Teacher,Yes,No,108617.0,3,3.63,2.93
29/04/2018,F,19.0,Urban,GT3,Together,2,1,Health,Teacher,No,No,78962.0,4,3.44,2.9
29/04/2018,F,17.0,Rural,GT3,Together,1,2,Other,Teacher,Yes,No,34854.0,5,4.73,3.96
29/04/2018,M,17.0,Urban,GT3,Together,3,1,Health,Health,Yes,No,114307.0,3,3.26,2.69
29/04/2018,F,17.0,Urban,GT3,Together,2,3,Other,Health,Yes,No,77944.0,3,4.75,4.18
29/04/2018,M,19.0,Rural,GT3,Together,4,2,Teacher,Farmer,Yes,No,67327.0,5,4.43,3.62
29/04/2018,M,18.0,Urban,LE3,Together,1,3,Other,Business,No,No,73244.0,4,5.0,4.59
29/04/2018,M,18.0,Urban,GT3,Apart,2,1,Services,Services,No,No,97720.0,4,5.0,4.36
29/04/2018,M,18.0,Rural,GT3,Together,2,3,At_home,Business,No,Yes,60090.0,3,4.04,3.41
29/04/2018,F,18.0,Rural,GT3,Together,0,0,Other,Health,No,No,59359.0,2,5.0,4.43
29/04/2018,F,17.0,Rural,LE3,Together,2,1,Health,Health,No,No,42855.0,3,4.13,3.14
29/04/2018,F,17.0,Rural,LE3,Together,1,2,Health,Farmer,No,No,31601.0,5,4.06,3.36
29/04/2018,M,19.0,Rural,LE3,Together,1,0,Other,Services,No,No,61952.0,5,3.93,2.98
29/04/2018,M,19.0,Rural,GT3,Together,1,1,Services,Teacher,No,No,35690.0,5,3.52,2.97
29/04/2018,M,18.0,Rural,GT3,Together,1,4,Other,Services,No,Yes,,4,4.29,3.7
29/04/2018,F,17.0,Rural,LE3,Together,3,4,Teacher,Services,Yes,No,74610.0,1,4.55,4.3
29/04/2018,M,18.0,Rural,GT3,Together,0,3,Services,Services,No,No,35483.0,5,2.89,2.39
29/04/2018,F,19.0,Rural,GT3,Together,2,1,Other,Farmer,No,No,43058.0,5,5.0,4.26
29/04/2018,F,19.0,Urban,LE3,Together,3,1,At_home,Health,No,Yes,93704.0,2,4.86,4.39
29/04/2018,M,18.0,Urban,GT3,Together,2,3,Services,Teacher,No,No,80565.0,2,3.42,2.78
29/04/2018,F,19.0,Urban,GT3,Together,4,1,Other,Services,Yes,No,128856.0,3,4.17,3.59
29/04/2018,M,18.0,Rural,GT3,Together,3,4,At_home,Teacher,Yes,No,77256.0,3,3.77,3.0
29/04/2018,F,17.0,Rural,GT3,Together,3,1,Other,Services,No,No,70615.0,3,4.02,3.4
29/04/2018,F,18.0,Rural,GT3,Together,1,4,Teacher,Health,No,No,71674.0,5,3.71,3.2
29/04/2018,M,17.0,Urban,GT3,Together,3,2,Health,Teacher,No,Yes,81927.0,2,4.14,3.78
29/04/2018,M,17.0,Rural,LE3,Together,3,3,Other,Business,No,Yes,55512.0,3,3.11,2.67
29/04/2018,F,19.0,Urban,GT3,Together,1,0,Services,Health,No,No,78301.0,2,5.0,4.22
29/04/2018,F,19.0,Urban,LE3,Together,1,4,Other,Teacher,No,No,91313.0,5,3.15,2.61
29/04/2018,M,19.0,Urban,GT3,Together,1,1,Other,Services,No,No,78457.0,5,4.16,3.36
29/04/2018,F,18.0,Rural,GT3,Together,3,3,Other,Services,Yes,No,45492.0,3,3.36,2.82
29/04/2018,F,18.0,Rural,LE3,Together,2,4,Other,Health,Yes,Yes,38223.0,5,3.7,2.9
29/04/2018,F,19.0,Rural,LE3,Together,3,1,Services,Health,No,No,62511.0,5,4.1,3.33
29/04/2018,M,18.0,Urban,GT3,Together,0,2,Services,Services,No,No,86455.0,2,3.86,3.16
29/04/2018,F,19.0,Rural,LE3,Apart,3,2,Other,Teacher,Yes,No,73722.0,1,3.88,3.31
29/04/2018,F,18.0,Rural,LE3,Together,1,2,Health,Business,No,No,53434.0,4,3.56,3.0
29/04/2018,M,17.0,Urban,LE3,Together,1,2,Other,Farmer,No,No,100341.0,3,3.35,2.82
29/04/2018,M,17.0,Rural,GT3,Together,2,2,Services,Health,No,Yes,77309.0,1,4.23,3.69
29/04/2018,F,19.0,Rural,LE3,Together,0,2,Teacher,Services,Yes,No,40007.0,3,3.24,2.64
29/04/2018,M,18.0,Rural,LE3,Together,0,3,Other,Teacher,No,No,59342.0,1,3.38,2.96
29/04/2018,F,18.0,Rural,LE3,Together,1,3,Other,Health,No,Yes,56799.0,5,3.39,2.75
29/04/2018,M,17.0,,GT3,Together,2,1,Other,Teacher,No,No,50674.0,3,3.58,2.99
29/04/2018,M,17.0,Urban,GT3,Together,4,4,Other,Health,No,No,100426.0,1,2.88,2.56
29/04/2018,F,19.0,Rural,GT3,Together,3,4,At_home,Services,No,No,47095.0,4,2.89,2.37
29/04/2018,M,17.0,,GT3,Apart,2,2,Other,Teacher,Yes,No,119791.0,5,4.15,3.22
29/04/2018,M,19.0,Urban,LE3,Together,0,2,Services,Services,No,No,89104.0,3,4.16,3.35
29/04/2018,M,17.0,Urban,GT3,Together,2,2,Services,Teacher,No,No,78255.0,3,4.0,3.37
29/04/2018,F,17.0,Rural,GT3,Together,3,3,At_home,Health,No,No,73826.0,1,4.69,4.52
29/04/2018,M,18.0,Rural,LE3,Together,1,3,Other,Farmer,No,No,64725.0,3,3.23,2.81
29/04/2018,M,17.0,Urban,GT3,Together,0,1,Health,Farmer,No,Yes,88032.0,5,2.68,2.07
29/04/2018,F,17.0,Rural,GT3,Together,1,3,Other,Business,No,No,34944.0,2,4.31,3.8
29/04/2018,M,19.0,Rural,GT3,Together,3,1,Services,Business,No,No,77826.0,1,2.66,2.48
29/04/2018,F,17.0,Urban,GT3,Together,1,0,Teacher,Services,Yes,No,100497.0,4,3.71,2.92
29/04/2018,M,19.0,Urban,GT3,Together,3,3,Teacher,Teacher,No,No,107723.0,3,3.98,3.56
29/04/2018,F,17.0,Rural,LE3,Together,1,3,Health,Business,Yes,No,65287.0,5,5.0,4.07
29/04/2018,M,17.0,Urban,GT3,Together,1,2,Other,Health,No,No,81845.0,3,3.44,2.64
29/04/2018,F,19.0,,GT3,Together,2,2,,Farmer,Yes,No,59297.0,4,3.49,2.64
29/04/2018,M,18.0,Urban,GT3,Together,2,4,Other,Teacher,No,No,77570.0,5,4.23,3.48
29/04/2018,M,19.0,Rural,GT3,Together,0,2,Health,Farmer,No,No,52503.0,4,4.19,3.51
29/04/2018,M,19.0,Rural,GT3,Together,0,3,Health,Teacher,Yes,No,32450.0,5,3.58,2.7
29/04/2018,M,19.0,Rural,GT3,Together,1,0,Health,Business,Yes,No,50271.0,2,3.92,3.04
29/04/2018,M,18.0,Rural,GT3,Apart,0,1,Teacher,Business,No,No,65471.0,5,3.32,2.58
29/04/2018,M,17.0,Rural,LE3,Together,1,2,Other,Services,No,No,45898.0,4,4.09,3.42
29/04/2018,F,19.0,Rural,GT3,Together,4,2,Other,Teacher,No,No,59389.0,1,2.76,2.62
29/04/2018,M,19.0,Rural,GT3,Together,2,3,At_home,Health,No,No,60463.0,2,5.0,4.53
29/04/2018,M,18.0,Urban,LE3,Together,2,2,Health,Business,No,No,75744.0,3,4.27,3.49
29/04/2018,F,,Rural,GT3,Together,1,2,Health,Services,No,No,52804.0,2,3.08,2.52
29/04/2018,F,17.0,Urban,GT3,Together,1,1,Services,Business,Yes,No,106282.0,2,3.63,2.91
29/04/2018,M,18.0,Rural,GT3,Apart,0,1,Services,Farmer,No,No,35871.0,3,3.12,2.39
29/04/2018,M,17.0,Urban,GT3,Together,2,4,Teacher,Business,Yes,No,88536.0,5,3.27,2.68
29/04/2018,M,17.0,Rural,GT3,Apart,2,3,Other,Teacher,No,No,58097.0,2,3.94,3.3
29/04/2018,F,18.0,Urban,GT3,Together,1,1,At_home,Services,No,No,70175.0,2,4.7,4.02
29/04/2018,F,19.0,Rural,GT3,Together,3,3,At_home,Teacher,No,No,43217.0,1,3.73,3.37
29/04/2018,M,17.0,Rural,GT3,Together,2,3,Health,Health,No,Yes,50106.0,1,2.57,2.29
29/04/2018,F,17.0,Urban,GT3,Together,1,3,At_home,Health,No,No,100359.0,4,3.4,2.87
29/04/2018,F,17.0,Rural,GT3,Together,0,1,Health,Business,No,Yes,47357.0,3,3.44,2.72
29/04/2018,F,17.0,Urban,LE3,Together,2,2,Other,Services,No,No,117354.0,5,3.86,3.19
29/04/2018,F,18.0,Rural,LE3,Together,3,1,At_home,Services,Yes,No,78570.0,5,3.71,2.98
29/04/2018,M,18.0,Rural,LE3,Apart,1,4,Health,Services,No,No,37034.0,4,2.37,2.0
29/04/2018,M,17.0,Urban,GT3,Together,1,3,Other,Services,Yes,No,86263.0,5,3.2,2.49
29/04/2018,M,19.0,Rural,GT3,Together,2,2,Other,Business,No,No,77180.0,5,3.08,2.69
29/04/2018,M,17.0,Urban,GT3,Together,1,2,Health,Teacher,No,No,78776.0,1,4.38,3.88
29/04/2018,M,19.0,Urban,GT3,Apart,2,1,Health,Business,No,No,118822.0,5,3.61,2.79
29/04/2018,F,17.0,Rural,GT3,Apart,2,1,Teacher,Teacher,No,No,44812.0,5,2.5,2.0
29/04/2018,M,19.0,Urban,GT3,Together,0,4,Other,Farmer,Yes,No,84739.0,4,3.24,2.37
29/04/2018,M,17.0,Rural,GT3,Together,0,1,Health,Farmer,No,No,51925.0,4,4.56,3.79
29/04/2018,M,19.0,Rural,GT3,Together,2,0,Other,Teacher,Yes,No,54575.0,2,3.41,2.89
29/04/2018,F,17.0,Urban,LE3,Together,1,4,At_home,Business,Yes,No,92231.0,5,3.36,2.65
29/04/2018,M,17.0,Rural,GT3,Together,0,2,Services,Health,No,No,36399.0,5,3.69,3.1
29/04/2018,M,19.0,Urban,GT3,Together,3,3,Services,Business,Yes,No,103100.0,5,3.95,3.2
29/04/2018,M,18.0,Rural,GT3,Apart,1,0,Health,Health,No,No,40768.0,1,3.71,3.07
29/04/2018,M,19.0,Urban,GT3,Apart,2,2,Health,Business,No,No,108299.0,5,4.47,3.66
29/04/2018,F,18.0,Urban,GT3,Together,1,2,Other,Services,No,No,81357.0,1,3.71,3.25
29/04/2018,F,17.0,Urban,GT3,Together,2,3,Health,Services,Yes,No,76437.0,2,4.24,3.8
29/04/2018,M,,Rural,GT3,Together,1,0,Other,Farmer,No,No,54946.0,3,3.93,3.28
29/04/2018,F,19.0,Rural,LE3,Together,4,2,Health,Farmer,No,No,65888.0,5,2.96,2.37
29/04/2018,F,19.0,Rural,LE3,Apart,3,3,Other,Teacher,No,No,45502.0,4,4.96,4.44
29/04/2018,F,18.0,Rural,LE3,Together,0,2,Health,Health,No,No,65376.0,4,4.55,4.01
29/04/2018,M,18.0,Rural,LE3,Together,2,2,Teacher,Services,No,No,40566.0,5,3.43,2.64
29/04/2018,M,17.0,Rural,GT3,Together,1,0,Other,Business,Yes,No,71576.0,1,3.73,3.0
29/04/2018,M,18.0,Urban,GT3,Together,2,1,Teacher,Teacher,No,No,79014.0,4,4.2,3.43
29/04/2018,F,18.0,Rural,GT3,Together,3,3,Teacher,Business,No,No,53613.0,4,3.92,3.39
29/04/2018,M,17.0,Rural,GT3,Together,2,3,Teacher,Services,No,No,75167.0,2,3.87,3.36
29/04/2018,M,19.0,Urban,GT3,Together,0,4,Teacher,Services,No,No,98699.0,2,4.13,3.38
29/04/2018,M,19.0,Rural,LE3,Together,2,3,At_home,Services,No,No,70233.0,2,4.03,3.5
29/04/2018,F,17.0,Rural,GT3,Together,0,2,Services,Services,No,No,46814.0,4,4.03,3.36
29/04/2018,M,19.0,Rural,GT3,Together,3,4,At_home,Business,No,No,63386.0,4,3.86,3.49
29/04/2018,F,18.0,Rural,GT3,Together,2,1,Health,Teacher,No,No,76585.0,5,4.22,3.52
29/04/2018,F,17.0,Urban,LE3,Together,1,2,,Services,Yes,No,108756.0,5,3.94,2.83
29/04/2018,M,17.0,Urban,GT3,Together,1,1,Services,Farmer,No,No,77509.0,1,3.95,3.22
29/04/2018,F,17.0,Urban,LE3,Together,3,1,Services,Teacher,No,No,102316.0,4,4.69,4.03
29/04/2018,M,19.0,Rural,LE3,Together,3,3,Services,Farmer,No,No,51071.0,5,4.08,3.59
29/04/2018,F,17.0,Urban,LE3,Together,1,2,,Business,No,No,97742.0,5,4.01,3.29
29/04/2018,M,,Rural,LE3,Together,1,2,At_home,Services,Yes,No,43228.0,2,3.22,2.9
29/04/2018,F,17.0,Urban,LE3,Together,2,2,Health,Teacher,No,No,86614.0,2,3.26,2.97
29/04/2018,F,19.0,Urban,GT3,Together,0,2,At_home,Services,Yes,No,75301.0,2,4.54,3.93
29/04/2018,F,18.0,Rural,GT3,Together,0,1,At_home,Services,No,No,,3,4.17,3.35
29/04/2018,F,17.0,Rural,GT3,Together,0,3,At_home,Teacher,Yes,No,67851.0,5,4.4,3.45
29/04/2018,M,18.0,Urban,GT3,Together,1,2,Services,Services,No,No,81374.0,2,3.93,3.44
29/04/2018,F,19.0,Rural,LE3,Together,2,4,Services,Services,No,No,69407.0,2,4.06,3.72
29/04/2018,F,19.0,Rural,GT3,Together,4,1,Health,Health,No,No,86741.0,4,3.71,3.08
29/04/2018,F,19.0,Urban,LE3,Together,2,1,Health,Health,No,No,88982.0,2,3.78,3.48
29/04/2018,M,19.0,Urban,GT3,Together,0,3,Health,Teacher,No,No,96258.0,4,3.53,2.88
29/04/2018,F,18.0,Rural,GT3,Together,2,4,At_home,Teacher,No,No,45248.0,1,4.67,4.54
29/04/2018,F,17.0,Rural,LE3,Together,2,2,Services,Services,No,No,45515.0,2,3.34,2.92
29/04/2018,F,19.0,Urban,GT3,Together,0,3,Teacher,Farmer,No,No,100042.0,4,4.0,3.24
29/04/2018,M,19.0,Rural,GT3,Together,4,4,At_home,Teacher,Yes,No,71809.0,2,3.7,2.96
29/04/2018,F,18.0,Rural,GT3,Together,2,4,Other,Services,No,No,45830.0,1,4.42,3.79
29/04/2018,M,18.0,Rural,GT3,Apart,4,3,At_home,Farmer,No,No,80248.0,2,3.95,3.66
29/04/2018,F,19.0,Rural,GT3,Together,2,3,Services,Health,Yes,No,41799.0,4,4.1,3.39
29/04/2018,M,17.0,Rural,GT3,Together,2,1,Other,Teacher,Yes,No,43547.0,1,3.93,3.32
29/04/2018,F,17.0,Rural,GT3,Together,0,4,At_home,Services,No,No,56562.0,1,3.16,2.97
29/04/2018,F,19.0,Rural,LE3,Apart,2,2,,Health,No,No,49328.0,1,4.16,3.52
29/04/2018,M,18.0,Rural,LE3,Together,1,4,Services,Business,Yes,No,42679.0,3,3.74,2.99
29/04/2018,F,19.0,Rural,GT3,Together,3,0,Teacher,Health,No,No,61058.0,4,3.31,2.64
29/04/2018,M,19.0,Rural,GT3,Together,3,2,At_home,Services,No,No,72237.0,3,2.88,2.31
29/04/2018,F,18.0,Urban,LE3,Together,3,2,Services,Farmer,Yes,No,99906.0,1,3.27,2.67
29/04/2018,F,19.0,Rural,GT3,Together,3,2,Health,Business,No,No,83427.0,3,4.3,3.55
29/04/2018,F,19.0,Rural,GT3,Together,3,1,Services,Business,No,No,78872.0,2,4.95,4.31
29/04/2018,F,19.0,Rural,GT3,Together,1,2,Teacher,Business,No,No,46547.0,3,3.88,3.13
29/04/2018,F,18.0,Rural,LE3,Together,2,3,Services,Teacher,No,No,58306.0,5,3.15,2.57
29/04/2018,M,17.0,Rural,GT3,Together,2,3,At_home,Services,No,No,63210.0,1,4.07,3.81
29/04/2018,M,17.0,Urban,GT3,Together,2,1,At_home,Business,Yes,No,103239.0,1,4.5,3.86
29/04/2018,F,18.0,Rural,GT3,Together,3,3,Other,Health,No,No,67830.0,4,5.0,4.63
29/04/2018,F,17.0,Rural,GT3,Together,1,1,At_home,Farmer,No,No,33381.0,2,4.62,4.16
29/04/2018,F,19.0,Urban,GT3,Apart,0,1,Other,Services,No,No,99832.0,4,3.95,3.21
29/04/2018,F,17.0,Urban,GT3,Together,4,3,Health,Health,No,No,124357.0,3,4.17,3.66
29/04/2018,M,19.0,Rural,LE3,Together,2,4,Teacher,Teacher,Yes,No,63841.0,5,3.33,2.4
29/04/2018,F,17.0,Urban,LE3,Together,1,2,Health,Business,No,No,77447.0,5,4.32,3.37
29/04/2018,M,18.0,Urban,GT3,Together,3,2,Other,Health,Yes,No,100368.0,5,4.41,3.57
29/04/2018,M,17.0,Rural,GT3,Together,4,2,Services,Services,Yes,No,65271.0,5,2.18,2.0
29/04/2018,M,17.0,Rural,GT3,Together,1,2,Services,Health,No,Yes,30339.0,2,3.89,3.11
29/04/2018,M,17.0,Rural,LE3,Together,3,1,Health,Teacher,Yes,No,59974.0,3,4.77,4.11
29/04/2018,M,18.0,Rural,LE3,Together,4,4,Services,Farmer,No,No,71509.0,5,3.36,2.95
29/04/2018,M,17.0,Urban,GT3,Together,4,4,Other,Business,Yes,No,122898.0,1,2.42,2.02
29/04/2018,F,18.0,Rural,GT3,Together,4,3,Teacher,Services,No,No,71221.0,3,3.78,3.27
29/04/2018,M,19.0,Rural,LE3,Together,2,2,At_home,Business,No,No,62263.0,2,4.5,4.3
29/04/2018,M,17.0,Rural,GT3,Together,1,3,Other,Business,Yes,No,37733.0,5,4.06,3.23
29/04/2018,M,18.0,Rural,GT3,Together,0,2,Other,Business,Yes,No,30049.0,2,3.82,3.25
29/04/2018,M,18.0,Rural,GT3,Together,0,1,At_home,Health,No,No,68086.0,5,3.2,2.41
29/04/2018,M,17.0,Rural,GT3,Together,2,1,At_home,Health,Yes,No,56088.0,1,3.09,2.67
29/04/2018,M,19.0,Rural,GT3,Together,1,3,Teacher,Farmer,Yes,No,45608.0,3,3.92,3.04
29/04/2018,F,18.0,Rural,LE3,Together,1,4,Teacher,Teacher,No,No,30638.0,1,3.76,3.44
29/04/2018,F,17.0,Rural,GT3,Together,1,1,Teacher,Services,No,Yes,37709.0,5,4.35,3.39
29/04/2018,F,19.0,Rural,GT3,Together,1,1,Services,Health,No,No,35143.0,4,4.09,3.37
29/04/2018,M,18.0,Rural,GT3,Together,3,2,Other,Business,Yes,No,41224.0,3,3.32,2.75
29/04/2018,M,18.0,Rural,GT3,Together,1,4,,Teacher,Yes,No,74870.0,2,3.97,3.39
29/04/2018,F,19.0,Rural,GT3,Together,2,1,Other,Services,No,No,72013.0,5,3.86,2.98
29/04/2018,M,19.0,Rural,GT3,Together,2,1,Other,Services,No,No,44741.0,1,2.72,2.41
29/04/2018,M,17.0,Rural,LE3,Together,0,3,Teacher,Services,Yes,No,47991.0,4,3.53,2.73
29/04/2018,M,17.0,Rural,GT3,Together,4,2,Teacher,Services,No,Yes,85175.0,5,3.84,3.35
29/04/2018,M,18.0,Rural,GT3,Apart,2,0,Other,Farmer,Yes,Yes,61081.0,2,3.73,2.9
29/04/2018,M,19.0,Rural,GT3,Together,1,0,Teacher,Services,Yes,No,45642.0,1,4.01,3.08
29/04/2018,M,19.0,,GT3,Together,1,3,Services,Teacher,No,No,,3,3.85,3.06
29/04/2018,F,19.0,Rural,LE3,Together,1,2,At_home,Health,Yes,No,71627.0,4,4.02,3.11
29/04/2018,M,18.0,Rural,GT3,Together,0,4,Other,Teacher,No,No,63536.0,5,3.91,3.13
29/04/2018,F,19.0,Rural,LE3,Together,1,3,At_home,Business,Yes,No,47399.0,5,3.78,2.89
29/04/2018,F,,Rural,GT3,Together,2,0,Services,Farmer,No,No,68103.0,5,3.9,3.06
29/04/2018,F,18.0,Rural,LE3,Together,3,2,Teacher,Farmer,No,No,55330.0,5,3.57,3.1
29/04/2018,F,17.0,Urban,GT3,Together,2,2,Health,Business,No,No,91464.0,1,3.53,3.08
29/04/2018,F,17.0,Rural,GT3,Together,0,1,Services,Teacher,Yes,Yes,27134.0,3,3.86,3.13
29/04/2018,M,18.0,Rural,GT3,Together,0,4,Health,Teacher,No,No,54662.0,2,2.49,2.2
29/04/2018,M,19.0,Rural,GT3,Together,2,4,At_home,Business,No,No,35184.0,4,3.56,2.92
29/04/2018,M,18.0,Rural,LE3,Together,1,1,Other,Services,No,No,60387.0,5,3.34,2.62
